TC,LOC,SC,E
org.apache.commons.configuration2.TestEnvironmentConfiguration#testClear,3,0,214.825195
org.apache.commons.configuration2.builder.TestFileBasedBuilderParameters#testSetReloadingRefreshDelay,6,0,225.251038
org.apache.commons.configuration2.TestXMLConfiguration#testEmptyReload,7,0,235.744492
org.apache.commons.configuration2.TestConfigurationUtils#testLoadClassNoExNotFound,3,0,231.399475
org.apache.commons.configuration2.interpol.TestConstantLookup#testLookupNull,3,2,231.070633
org.apache.commons.configuration2.builder.TestDatabaseBuilderParametersImpl#testBeanProperties,7,2,233.602097
org.apache.commons.configuration2.event.TestEventSource#testRemoveEventListener,9,0,210.653366
org.apache.commons.configuration2.TestAbstractConfigurationSynchronization#testLockRead,4,0,228.207733
org.apache.commons.configuration2.builder.fluent.TestParameters#testPropertiesInheritance,3,4,247.181732
org.apache.commons.configuration2.tree.TestNodeSelector#testEqualsTrue,9,4,227.192657
org.apache.commons.configuration2.builder.combined.TestFileExtensionConfigurationBuilderProvider#testDetermineConfigurationClassMatchCase,6,2,252.825668
org.apache.commons.configuration2.TestAbstractConfigurationBasicFeatures#testSetListDelimiterHandlerNull,4,0,212.084656
org.apache.commons.configuration2.builder.TestBuilderConfigurationWrapperFactory#testEventSourceSupportNone,7,4,234.700394
org.apache.commons.configuration2.io.TestFileHandler#testLoadFileLocatorAwareStream,7,0,223.902725
org.apache.commons.configuration2.builder.combined.TestMultiWrapDynaBean#testGetIndexedProperty,5,0,233.340103
org.apache.commons.configuration2.builder.combined.TestCombinedBuilderParametersImpl#testFromParametersExisting,5,5,206.931702
org.apache.commons.configuration2.builder.combined.TestCombinedConfigurationBuilder#testDefaultBasePathInParameters,9,0,232.501633
org.apache.commons.configuration2.beanutils.TestConfigurationDynaBean#testGetIndexedNonExisting,3,1,224.572556
org.apache.commons.configuration2.TestDatabaseConfiguration#testClearCommit,6,0,257.781219
org.apache.commons.configuration2.builder.fluent.TestConfigurations#testXMLFromFile,5,4,232.609482
