TC,LOC,SC,E
org.apache.commons.imaging.formats.pnm.PpmFileInfoTest#testCreatesPpmFileInfoOne,3,1,184.510162
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterLogLuvTest#testGetRgbValues,15,12,183.479202
org.apache.commons.imaging.formats.tiff.TiffReadTest#test,13,0,209.713913
org.apache.commons.imaging.formats.pnm.PnmImageParserTest#testGetImageInfo_invalidWidth,6,3,192.994339
org.apache.commons.imaging.formats.png.chunks.PngChunkScalTest#testConstruct_MissingXValue,3,1,192.504288
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeRationalTest#testWriteDataWithNonNull,5,3,190.183365
org.apache.commons.imaging.formats.tiff.write.TiffOutputSetTest#testImaging144,6,3,188.080017
org.apache.commons.imaging.color.ColorHslTest#testCreatesColorHslOne,8,7,192.609573
org.apache.commons.imaging.formats.bmp.BmpReadTest#testImageInfo,4,0,191.817535
org.apache.commons.imaging.color.ColorConversionsTest#testRGBtoDin99b,11,7,189.425797
org.apache.commons.imaging.common.bytesource.ByteSourceTest#testGetInputStreamThrowsNullPointerException,4,0,184.549286
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterLogLuvTest#testConstructor,9,6,195.111191
org.apache.commons.imaging.formats.gif.GifReadTest#testUncaughtExceptionOssFuzz33464,6,0,198.965118
org.apache.commons.imaging.formats.jpeg.segments.SosSegmentTest#testCreatesSosSegmentTakingThreeArguments,7,7,190.902588
org.apache.commons.imaging.formats.jpeg.iptc.IptcDumpTest#test,15,0,197.466339
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterRgbTest#testConstructor,9,6,187.671478
org.apache.commons.imaging.common.bytesource.ByteSourceDataTest#testByteSourceInputStreamFileFactory,3,0,196.803711
org.apache.commons.imaging.color.ColorCmyTest#testCreatesColorCmy,7,5,192.222076
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRangeTest#testGetARGB,9,4,185.231064
org.apache.commons.imaging.TestImageReadException#testCreateExceptionWithMessageAndCause,5,6,190.465714
org.apache.commons.imaging.formats.jpeg.iptc.IptcParserTest#testEncodingSupport,9,3,191.560318
org.apache.commons.imaging.formats.ico.IcoRoundtripTest#testBitfieldCompression,14,0,188.419266
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoSShortsTest#testEncodeValue,7,2,189.541214
org.apache.commons.imaging.formats.tiff.TiffReadWriteTagsTest#testReadWriteTags,2,0,197.323227
org.apache.commons.imaging.color.ColorCieLuvTest#testUAssignment,3,2,184.385269
org.apache.commons.imaging.formats.tiff.TiffLzwTest#testMedium,10,0,206.310196
org.apache.commons.imaging.formats.png.PngWriteReadTest#test,12,0,206.379608
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForValueTest#testGetARGB,15,10,191.624908
org.apache.commons.imaging.color.ColorHunterLabTest#testLAssignment,3,2,192.178787
org.apache.commons.imaging.formats.jpeg.exif.SpecificExifTagTest#testAllImages,6,0,178.252487
org.apache.commons.imaging.color.ColorXyzTest#testZAssignment,3,2,191.062363
org.apache.commons.imaging.palette.PaletteQuantizationTest#testPaletteQuantization,33,0,198.284637
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeRationalTest#testWriteDataWithNull,6,4,189.1884
org.apache.commons.imaging.formats.tiff.TiffRasterDataTest#testGetSimpleStatistics_float,4,3,190.67572
org.apache.commons.imaging.formats.png.PngTextTest#test,52,14,202.230545
org.apache.commons.imaging.formats.gif.GifReadTest#testBufferedImagesForSingleImageGif,4,0,204.250748
org.apache.commons.imaging.color.ColorConversionsTest#testXYZ,33,10,191.648346
org.apache.commons.imaging.palette.DitheringTest#testApplyFloydSteinbergDitheringWithNonNullTwo,13,9,191.139069
org.apache.commons.imaging.formats.png.PngWriteReadTest#testPhysicalScaleRadians,16,0,189.16449
org.apache.commons.imaging.formats.psd.dataparsers.DataParserLabTest#testGetBasicChannelsCount,4,2,188.881516
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRangeTest#testIsCovered,7,4,191.649231
org.apache.commons.imaging.common.BinaryFileFunctionsTest#testFloatToByteConversion,6,0,192.962997
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeLongTest#testWriteDataWithNonNull,12,3,195.531281
org.apache.commons.imaging.formats.tiff.JpegImageDataTest#testCreatesJpegImageDataAndCallsGetElementDescription,6,2,196.785965
org.apache.commons.imaging.formats.rgbe.RgbeReadTest#testErrorDecompressingInvalidFile,6,0,192.006561
org.apache.commons.imaging.formats.jpeg.JpegWithInvalidDhtSegmentTest#testSingleImage,4,0,189.287109
org.apache.commons.imaging.formats.jpeg.decoder.DctTest#testMatrices,33,16,197.645782
org.apache.commons.imaging.formats.png.PngWithInvalidPngChunkSizeTest#testPngWithInvalidPngChunkSize,7,0,198.919098
org.apache.commons.imaging.formats.icns.IcnsRoundTripTest#test8BPPIcon1BPPMaskVersus8BPPMask,51,0,194.254456
org.apache.commons.imaging.formats.tiff.TiffRasterStatisticsTest#testGetCountOfSamples,4,4,192.601532
org.apache.commons.imaging.formats.png.scanlinefilters.ScanlineFilterUpTest#testUnfilterWithNull,6,1,184.23819
org.apache.commons.imaging.color.ColorHunterLabTest#testBAssignment,3,2,197.214737
org.apache.commons.imaging.formats.gif.GifReadTest#testMetadata,3,0,207.2314
org.apache.commons.imaging.formats.tiff.TiffRoundtripTest#test,24,0,425.033203
org.apache.commons.imaging.color.ColorXyzTest#testYAssignment,3,2,196.419586
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterLogLuvTest#testGetTristimulusValues,11,18,192.245132
org.apache.commons.imaging.formats.gif.GifReadTest#testUncaughtExceptionOssFuzz33501,6,0,199.783157
org.apache.commons.imaging.formats.icns.IcnsRoundTripTest#test32BPPMaskedIcon,51,0,198.093445
org.apache.commons.imaging.TestImageInfo#testToStringWithComments,6,4,198.284958
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRangeTest#testGetUpperBound,6,4,191.196487
org.apache.commons.imaging.formats.bmp.BmpRoundtripTest#testSmallRedPixels,4,0,198.395859
org.apache.commons.imaging.color.ColorHsvTest#testToString,3,2,185.244995
org.apache.commons.imaging.formats.psd.dataparsers.DataParserGrayscaleTest#testGetBasicChannelsCount,4,2,192.331558
org.apache.commons.imaging.formats.bmp.BmpRoundtripTest#testSmallRandomPixels,4,0,195.615601
org.apache.commons.imaging.formats.tiff.TiffCcittTest#testAll5x2Compressions,89,0,197.93544
org.apache.commons.imaging.common.RgbBufferedImageFactoryTest#testGetColorBufferedImageThrowsIllegalArgumentException,11,3,194.016922
org.apache.commons.imaging.formats.xmp.XmpDumpTest#test,17,0,195.714081
org.apache.commons.imaging.formats.jpeg.segments.App2SegmentTest#testEqualsReturningTrue,4,3,188.103821
org.apache.commons.imaging.formats.tiff.TiffCcittTest#testAll5x2Images,119,0,215.967392
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoUnknownTest#testCreatesTagInfoUnknown,5,1,187.130936
org.apache.commons.imaging.common.ImageBuilderTest#testBoundsCheck,9,2,185.350647
org.apache.commons.imaging.formats.png.scanlinefilters.ScanlineFilterAverageTest#testUnfilterWithNull,6,2,187.927536
org.apache.commons.imaging.formats.tiff.fieldtypes.FieldTypeAsciiTest#testCreatesFieldTypeAsciiAndWriteDataUsingByteArray,7,4,190.419388
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoSShortTest#testGetValue,6,2,194.549057
org.apache.commons.imaging.formats.jpeg.exif.ExifDumpTest#testMetadata,5,0,205.702255
org.apache.commons.imaging.ImagingGuessFormatTest#testGuessFormat,6,0,188.705307
